period,client_id,service_line,man_hours_billed,external_production_cost,internal_cost_per_hour
2025-10-01,SMS-1045,Creative Production,88,21117810,350000
2025-10-01,SMS-1046,Digital Strategy,73,0,350000
2025-10-01,SMS-1047,Digital Strategy,51,0,350000
2025-10-01,SMS-1047,Media Performance,56,0,350000
2025-10-01,SMS-1048,Creative Production,82,13120876,350000
2025-10-01,SMS-1049,Media Performance,68,0,350000
2025-10-01,SMS-1049,Creative Production,67,25208010,350000
2025-10-01,SMS-1050,Creative Production,61,30950158,350000
2025-10-01,SMS-1053,Creative Production,93,49773529,350000
2025-10-01,SMS-1055,Creative Production,88,28339473,350000
2025-10-01,SMS-1055,Digital Strategy,61,0,350000
2025-10-01,SMS-1056,Digital Strategy,117,0,350000
2025-10-01,SMS-1057,Digital Strategy,27,0,350000
2025-10-01,SMS-1058,Creative Production,103,33644379,350000
2025-10-01,SMS-1060,Creative Production,21,15354035,350000
2025-10-01,SMS-1062,Creative Production,72,43471960,350000
2025-10-01,SMS-1062,Digital Strategy,36,0,350000
2025-10-01,SMS-1066,Media Performance,67,0,350000
2025-10-01,SMS-1067,Creative Production,61,24504889,350000
2025-10-01,SMS-1068,Digital Strategy,21,0,350000
2025-10-01,SMS-1069,Media Performance,18,0,350000
2025-10-01,SMS-1070,Digital Strategy,49,0,350000
2025-10-01,SMS-1070,Creative Production,99,29644329,350000
2025-10-01,SMS-1072,Creative Production,29,6708808,350000
2025-10-01,SMS-1074,Creative Production,49,24729318,350000
2025-10-01,SMS-1075,Digital Strategy,61,0,350000
2025-10-01,SMS-1075,Creative Production,71,24809103,350000
2025-10-01,SMS-1076,Creative Production,36,10986788,350000
2025-10-01,SMS-1076,Digital Strategy,21,0,350000
2025-10-01,SMS-1077,Creative Production,72,23557844,350000
2025-10-01,SMS-1078,Creative Production,49,30123360,350000
2025-10-01,SMS-1078,Digital Strategy,66,0,350000
2025-10-01,SMS-1079,Digital Strategy,36,0,350000
2025-10-01,SMS-1080,Digital Strategy,49,0,350000
2025-10-01,SMS-1080,Media Performance,55,0,350000
2025-10-01,SMS-1081,Digital Strategy,25,0,350000
2025-10-01,SMS-1082,Digital Strategy,39,0,350000
2025-10-01,SMS-1084,Digital Strategy,28,0,350000
2025-10-01,SMS-1086,Digital Strategy,29,0,350000
2025-10-01,SMS-1086,Creative Production,21,7717300,350000
2025-10-01,SMS-1087,Creative Production,93,30770988,350000
2025-10-01,SMS-1088,Creative Production,64,33735462,350000
2025-10-01,SMS-1090,Media Performance,162,0,350000
2025-10-01,SMS-1091,Creative Production,74,24150945,350000
2025-10-01,SMS-1091,Digital Strategy,67,0,350000
2025-10-01,SMS-1092,Creative Production,58,37338581,350000
2025-10-01,SMS-1093,Media Performance,55,0,350000
2025-10-01,SMS-1094,Media Performance,15,0,350000
2025-10-01,SMS-1095,Media Performance,51,0,350000
2025-10-01,SMS-1095,Digital Strategy,51,0,350000
2025-10-01,SMS-1098,Digital Strategy,20,0,350000
2025-10-01,SMS-1099,Digital Strategy,66,0,350000
2025-10-01,SMS-1100,Media Performance,39,0,350000
2025-10-01,SMS-1101,Media Performance,117,0,350000
2025-10-01,SMS-1101,Digital Strategy,131,0,350000
2025-10-01,SMS-1102,Digital Strategy,17,0,350000
2025-10-01,SMS-1104,Digital Strategy,70,0,350000
2025-10-01,SMS-1105,Media Performance,53,0,350000
2025-10-01,SMS-1106,Digital Strategy,130,0,350000
2025-10-01,SMS-1106,Creative Production,190,51578094,350000
2025-10-01,SMS-1107,Media Performance,72,0,350000
2025-10-01,SMS-1108,Media Performance,52,0,350000
2025-10-01,SMS-1109,Digital Strategy,115,0,350000
2025-10-01,SMS-1110,Digital Strategy,24,0,350000
2025-10-01,SMS-1111,Creative Production,222,94690041,350000
2025-10-01,SMS-1111,Media Performance,167,0,350000
2025-10-01,SMS-1112,Media Performance,44,0,350000
2025-10-01,SMS-1112,Digital Strategy,73,0,350000
2025-10-01,SMS-1113,Digital Strategy,51,0,350000
2025-10-01,SMS-1115,Media Performance,28,0,350000
2025-10-01,SMS-1115,Digital Strategy,24,0,350000
2025-10-01,SMS-1116,Creative Production,54,23007766,350000
2025-10-01,SMS-1117,Media Performance,56,0,350000
2025-10-01,SMS-1117,Creative Production,79,34980154,350000
2025-10-01,SMS-1118,Creative Production,75,27897572,350000
2025-10-01,SMS-1118,Media Performance,41,0,350000
2025-10-01,SMS-1119,Media Performance,127,0,350000
2025-10-01,SMS-1121,Media Performance,168,0,350000
2025-10-01,SMS-1122,Creative Production,30,7361350,350000
2025-10-01,SMS-1123,Digital Strategy,49,0,350000
2025-10-01,SMS-1124,Digital Strategy,166,0,350000
2025-10-01,SMS-1126,Media Performance,145,0,350000
2025-10-01,SMS-1127,Digital Strategy,19,0,350000
2025-10-01,SMS-1127,Media Performance,12,0,350000
2025-10-01,SMS-1129,Media Performance,13,0,350000
2025-10-01,SMS-1131,Media Performance,128,0,350000
2025-10-01,SMS-1132,Media Performance,18,0,350000
2025-10-01,SMS-1132,Creative Production,16,6302354,350000
2025-10-01,SMS-1134,Creative Production,26,9131824,350000
2025-10-01,SMS-1134,Media Performance,19,0,350000
2025-10-01,SMS-1136,Digital Strategy,43,0,350000
2025-10-01,SMS-1137,Digital Strategy,18,0,350000
2025-10-01,SMS-1137,Creative Production,26,12878737,350000
2025-10-01,SMS-1139,Media Performance,41,0,350000
2025-10-01,SMS-1140,Digital Strategy,177,0,350000
2025-10-01,SMS-1140,Media Performance,153,0,350000
2025-10-01,SMS-1141,Digital Strategy,13,0,350000
2025-10-01,SMS-1142,Media Performance,23,0,350000
2025-10-01,SMS-1142,Creative Production,18,11533375,350000
2025-10-01,SMS-1143,Creative Production,22,7818297,350000
2025-10-01,SMS-1144,Creative Production,208,88678999,350000
2025-10-01,SMS-1145,Media Performance,29,0,350000
2025-10-01,SMS-1146,Media Performance,71,0,350000
2025-10-01,SMS-1146,Creative Production,79,29361343,350000
2025-10-01,SMS-1147,Media Performance,160,0,350000
2025-10-01,SMS-1148,Creative Production,51,12953529,350000
2025-10-01,SMS-1149,Media Performance,35,0,350000
2025-11-01,SMS-1000,Digital Strategy,23,0,350000
2025-11-01,SMS-1001,Media Performance,16,0,350000
2025-11-01,SMS-1003,Creative Production,21,11277708,350000
2025-11-01,SMS-1004,Digital Strategy,25,0,350000
2025-11-01,SMS-1005,Digital Strategy,43,0,350000
2025-11-01,SMS-1006,Creative Production,40,16819411,350000
2025-11-01,SMS-1006,Digital Strategy,25,0,350000
2025-11-01,SMS-1007,Digital Strategy,183,0,350000
2025-11-01,SMS-1009,Creative Production,91,36821822,350000
2025-11-01,SMS-1010,Creative Production,67,27010092,350000
2025-11-01,SMS-1010,Media Performance,50,0,350000
2025-11-01,SMS-1012,Media Performance,74,0,350000
2025-11-01,SMS-1012,Creative Production,91,46198043,350000
2025-11-01,SMS-1013,Digital Strategy,22,0,350000
2025-11-01,SMS-1016,Media Performance,20,0,350000
2025-11-01,SMS-1017,Creative Production,86,31516432,350000
2025-11-01,SMS-1017,Digital Strategy,68,0,350000
2025-11-01,SMS-1018,Media Performance,69,0,350000
2025-11-01,SMS-1018,Digital Strategy,72,0,350000
2025-11-01,SMS-1019,Creative Production,67,13881556,350000
2025-11-01,SMS-1021,Digital Strategy,26,0,350000
2025-11-01,SMS-1022,Digital Strategy,16,0,350000
2025-11-01,SMS-1025,Media Performance,56,0,350000
2025-11-01,SMS-1026,Media Performance,45,0,350000
2025-11-01,SMS-1027,Digital Strategy,38,0,350000
2025-11-01,SMS-1028,Media Performance,37,0,350000
2025-11-01,SMS-1030,Digital Strategy,40,0,350000
2025-11-01,SMS-1031,Creative Production,103,24019538,350000
2025-11-01,SMS-1032,Digital Strategy,55,0,350000
2025-11-01,SMS-1034,Media Performance,55,0,350000
2025-11-01,SMS-1034,Digital Strategy,74,0,350000
2025-11-01,SMS-1035,Creative Production,65,23057718,350000
2025-11-01,SMS-1037,Digital Strategy,155,0,350000
2025-11-01,SMS-1038,Creative Production,65,30780180,350000
2025-11-01,SMS-1040,Creative Production,35,12988476,350000
2025-11-01,SMS-1040,Media Performance,21,0,350000
2025-11-01,SMS-1041,Creative Production,102,20453508,350000
2025-11-01,SMS-1041,Media Performance,35,0,350000
2025-11-01,SMS-1042,Media Performance,43,0,350000
2025-11-01,SMS-1044,Digital Strategy,61,0,350000
2025-11-01,SMS-1045,Digital Strategy,39,0,350000
2025-11-01,SMS-1046,Creative Production,54,32154273,350000
2025-11-01,SMS-1047,Creative Production,96,29630390,350000
2025-11-01,SMS-1048,Creative Production,60,31678699,350000
2025-11-01,SMS-1048,Media Performance,47,0,350000
2025-11-01,SMS-1049,Digital Strategy,49,0,350000
2025-11-01,SMS-1049,Creative Production,88,41540847,350000
2025-11-01,SMS-1050,Media Performance,46,0,350000
2025-11-01,SMS-1053,Digital Strategy,50,0,350000
2025-11-01,SMS-1055,Media Performance,49,0,350000
2025-11-01,SMS-1056,Creative Production,175,55702314,350000
2025-11-01,SMS-1057,Creative Production,35,18061253,350000
2025-11-01,SMS-1058,Media Performance,72,0,350000
2025-11-01,SMS-1058,Digital Strategy,41,0,350000
2025-11-01,SMS-1060,Digital Strategy,20,0,350000
2025-11-01,SMS-1060,Media Performance,14,0,350000
2025-11-01,SMS-1062,Media Performance,44,0,350000
2025-11-01,SMS-1066,Digital Strategy,57,0,350000
2025-11-01,SMS-1067,Creative Production,92,31592135,350000
2025-11-01,SMS-1068,Creative Production,19,7422368,350000
2025-11-01,SMS-1069,Creative Production,29,13449968,350000
2025-11-01,SMS-1070,Creative Production,79,27695212,350000
2025-11-01,SMS-1072,Media Performance,15,0,350000
2025-11-01,SMS-1074,Media Performance,36,0,350000
2025-11-01,SMS-1075,Creative Production,53,36580616,350000
2025-11-01,SMS-1075,Digital Strategy,40,0,350000
2025-11-01,SMS-1076,Digital Strategy,14,0,350000
2025-11-01,SMS-1077,Creative Production,93,32292860,350000
2025-11-01,SMS-1078,Creative Production,56,26463573,350000
2025-11-01,SMS-1078,Digital Strategy,40,0,350000
2025-11-01,SMS-1079,Media Performance,40,0,350000
2025-11-01,SMS-1079,Digital Strategy,39,0,350000
2025-11-01,SMS-1080,Media Performance,67,0,350000
2025-11-01,SMS-1081,Creative Production,26,16363297,350000
2025-11-01,SMS-1082,Digital Strategy,72,0,350000
2025-11-01,SMS-1082,Creative Production,102,50652252,350000
2025-11-01,SMS-1084,Creative Production,35,11838706,350000
2025-11-01,SMS-1084,Media Performance,24,0,350000
2025-11-01,SMS-1086,Creative Production,23,15560854,350000
2025-11-01,SMS-1086,Media Performance,21,0,350000
2025-11-01,SMS-1087,Digital Strategy,73,0,350000
2025-11-01,SMS-1088,Creative Production,61,18818808,350000
2025-11-01,SMS-1088,Media Performance,53,0,350000
2025-11-01,SMS-1090,Creative Production,206,46534187,350000
2025-11-01,SMS-1090,Media Performance,180,0,350000
2025-11-01,SMS-1091,Media Performance,50,0,350000
2025-11-01,SMS-1093,Media Performance,37,0,350000
2025-11-01,SMS-1094,Media Performance,24,0,350000
2025-11-01,SMS-1094,Creative Production,30,11424404,350000
2025-11-01,SMS-1095,Media Performance,61,0,350000
2025-11-01,SMS-1098,Media Performance,26,0,350000
2025-11-01,SMS-1099,Creative Production,88,40878317,350000
2025-11-01,SMS-1100,Digital Strategy,36,0,350000
2025-11-01,SMS-1101,Creative Production,246,63803738,350000
2025-11-01,SMS-1102,Digital Strategy,27,0,350000
2025-11-01,SMS-1104,Media Performance,36,0,350000
2025-11-01,SMS-1105,Digital Strategy,42,0,350000
2025-11-01,SMS-1106,Creative Production,192,63904058,350000
2025-11-01,SMS-1107,Creative Production,58,33068143,350000
2025-11-01,SMS-1108,Digital Strategy,61,0,350000
2025-11-01,SMS-1109,Media Performance,168,0,350000
2025-11-01,SMS-1110,Media Performance,20,0,350000
2025-11-01,SMS-1111,Creative Production,171,76559996,350000
2025-11-01,SMS-1112,Digital Strategy,37,0,350000
2025-11-01,SMS-1113,Digital Strategy,40,0,350000
2025-11-01,SMS-1115,Digital Strategy,25,0,350000
2025-11-01,SMS-1116,Creative Production,89,23854160,350000
2025-11-01,SMS-1117,Media Performance,50,0,350000
2025-11-01,SMS-1118,Media Performance,67,0,350000
2025-11-01,SMS-1119,Media Performance,113,0,350000
2025-11-01,SMS-1121,Digital Strategy,158,0,350000
2025-11-01,SMS-1122,Digital Strategy,17,0,350000
2025-11-01,SMS-1123,Media Performance,66,0,350000
2025-11-01,SMS-1124,Creative Production,190,76109209,350000
2025-11-01,SMS-1126,Creative Production,192,75348442,350000
2025-11-01,SMS-1127,Media Performance,22,0,350000
2025-11-01,SMS-1129,Digital Strategy,26,0,350000
2025-11-01,SMS-1131,Creative Production,195,91539986,350000
2025-11-01,SMS-1132,Digital Strategy,15,0,350000
2025-11-01,SMS-1134,Creative Production,32,9340965,350000
2025-11-01,SMS-1136,Digital Strategy,43,0,350000
2025-11-01,SMS-1137,Media Performance,12,0,350000
2025-11-01,SMS-1139,Digital Strategy,35,0,350000
2025-11-01,SMS-1140,Creative Production,185,85101050,350000
2025-11-01,SMS-1141,Digital Strategy,15,0,350000
2025-11-01,SMS-1141,Media Performance,14,0,350000
2025-11-01,SMS-1143,Media Performance,22,0,350000
2025-11-01,SMS-1144,Digital Strategy,105,0,350000
2025-11-01,SMS-1145,Media Performance,22,0,350000
2025-11-01,SMS-1145,Creative Production,32,17165092,350000
2025-11-01,SMS-1146,Creative Production,86,15206005,350000
2025-11-01,SMS-1147,Digital Strategy,157,0,350000
2025-11-01,SMS-1148,Creative Production,82,17974233,350000
2025-11-01,SMS-1149,Creative Production,102,50616633,350000
2025-12-01,SMS-1000,Digital Strategy,18,0,350000
2025-12-01,SMS-1001,Media Performance,20,0,350000
2025-12-01,SMS-1003,Digital Strategy,23,0,350000
2025-12-01,SMS-1004,Media Performance,22,0,350000
2025-12-01,SMS-1005,Digital Strategy,45,0,350000
2025-12-01,SMS-1006,Media Performance,14,0,350000
2025-12-01,SMS-1006,Digital Strategy,19,0,350000
2025-12-01,SMS-1007,Media Performance,175,0,350000
2025-12-01,SMS-1009,Media Performance,51,0,350000
2025-12-01,SMS-1010,Media Performance,66,0,350000
2025-12-01,SMS-1012,Creative Production,89,21740423,350000
2025-12-01,SMS-1012,Media Performance,43,0,350000
2025-12-01,SMS-1013,Digital Strategy,22,0,350000
2025-12-01,SMS-1016,Media Performance,16,0,350000
2025-12-01,SMS-1017,Media Performance,71,0,350000
2025-12-01,SMS-1017,Digital Strategy,36,0,350000
2025-12-01,SMS-1018,Media Performance,41,0,350000
2025-12-01,SMS-1019,Media Performance,54,0,350000
2025-12-01,SMS-1021,Digital Strategy,27,0,350000
2025-12-01,SMS-1021,Creative Production,19,7597736,350000
2025-12-01,SMS-1022,Creative Production,32,9785108,350000
2025-12-01,SMS-1025,Media Performance,39,0,350000
2025-12-01,SMS-1025,Digital Strategy,62,0,350000
2025-12-01,SMS-1026,Media Performance,52,0,350000
2025-12-01,SMS-1027,Creative Production,74,25839301,350000
2025-12-01,SMS-1027,Media Performance,58,0,350000
2025-12-01,SMS-1028,Media Performance,51,0,350000
2025-12-01,SMS-1030,Media Performance,55,0,350000
2025-12-01,SMS-1031,Digital Strategy,65,0,350000
2025-12-01,SMS-1032,Creative Production,67,21726019,350000
2025-12-01,SMS-1034,Media Performance,61,0,350000
2025-12-01,SMS-1035,Media Performance,73,0,350000
2025-12-01,SMS-1037,Creative Production,255,66783310,350000
2025-12-01,SMS-1038,Digital Strategy,71,0,350000
2025-12-01,SMS-1040,Media Performance,17,0,350000
2025-12-01,SMS-1040,Digital Strategy,21,0,350000
2025-12-01,SMS-1041,Digital Strategy,47,0,350000
2025-12-01,SMS-1042,Creative Production,58,18364531,350000
2025-12-01,SMS-1042,Media Performance,35,0,350000
2025-12-01,SMS-1044,Creative Production,79,36154474,350000
2025-12-01,SMS-1045,Digital Strategy,60,0,350000
2025-12-01,SMS-1046,Media Performance,56,0,350000
2025-12-01,SMS-1046,Digital Strategy,39,0,350000
2025-12-01,SMS-1047,Media Performance,62,0,350000
2025-12-01,SMS-1048,Media Performance,65,0,350000
2025-12-01,SMS-1049,Creative Production,86,24025942,350000
2025-12-01,SMS-1049,Digital Strategy,63,0,350000
2025-12-01,SMS-1050,Media Performance,72,0,350000
2025-12-01,SMS-1050,Creative Production,84,26692759,350000
2025-12-01,SMS-1053,Digital Strategy,60,0,350000
2025-12-01,SMS-1055,Digital Strategy,38,0,350000
2025-12-01,SMS-1055,Media Performance,42,0,350000
2025-12-01,SMS-1056,Digital Strategy,103,0,350000
2025-12-01,SMS-1057,Creative Production,33,17097213,350000
2025-12-01,SMS-1058,Media Performance,53,0,350000
2025-12-01,SMS-1060,Creative Production,16,17730899,350000
2025-12-01,SMS-1060,Media Performance,13,0,350000
2025-12-01,SMS-1062,Creative Production,81,22218405,350000
2025-12-01,SMS-1066,Media Performance,56,0,350000
2025-12-01,SMS-1066,Creative Production,96,42971806,350000
2025-12-01,SMS-1067,Media Performance,66,0,350000
2025-12-01,SMS-1068,Media Performance,27,0,350000
2025-12-01,SMS-1069,Digital Strategy,20,0,350000
2025-12-01,SMS-1070,Digital Strategy,65,0,350000
2025-12-01,SMS-1072,Digital Strategy,21,0,350000
2025-12-01,SMS-1072,Creative Production,28,5041207,350000
2025-12-01,SMS-1074,Creative Production,68,16780271,350000
2025-12-01,SMS-1075,Digital Strategy,48,0,350000
2025-12-01,SMS-1076,Creative Production,29,6687856,350000
2025-12-01,SMS-1077,Creative Production,99,36010195,350000
2025-12-01,SMS-1077,Media Performance,50,0,350000
2025-12-01,SMS-1078,Media Performance,71,0,350000
2025-12-01,SMS-1079,Creative Production,62,19876526,350000
2025-12-01,SMS-1080,Creative Production,68,19643275,350000
2025-12-01,SMS-1081,Digital Strategy,19,0,350000
2025-12-01,SMS-1082,Media Performance,46,0,350000
2025-12-01,SMS-1084,Media Performance,21,0,350000
2025-12-01,SMS-1084,Creative Production,28,12111783,350000
2025-12-01,SMS-1086,Media Performance,20,0,350000
2025-12-01,SMS-1087,Creative Production,100,32504208,350000
2025-12-01,SMS-1087,Media Performance,39,0,350000
2025-12-01,SMS-1088,Digital Strategy,69,0,350000
2025-12-01,SMS-1090,Digital Strategy,161,0,350000
2025-12-01,SMS-1091,Digital Strategy,45,0,350000
2025-12-01,SMS-1093,Digital Strategy,67,0,350000
2025-12-01,SMS-1094,Creative Production,33,5217625,350000
2025-12-01,SMS-1094,Media Performance,28,0,350000
2025-12-01,SMS-1095,Digital Strategy,60,0,350000
2025-12-01,SMS-1098,Media Performance,23,0,350000
2025-12-01,SMS-1099,Digital Strategy,59,0,350000
2025-12-01,SMS-1099,Media Performance,53,0,350000
2025-12-01,SMS-1100,Creative Production,84,24051423,350000
2025-12-01,SMS-1101,Creative Production,187,67243861,350000
2025-12-01,SMS-1102,Media Performance,13,0,350000
2025-12-01,SMS-1102,Digital Strategy,27,0,350000
2025-12-01,SMS-1104,Digital Strategy,56,0,350000
2025-12-01,SMS-1104,Media Performance,67,0,350000
2025-12-01,SMS-1105,Media Performance,69,0,350000
2025-12-01,SMS-1106,Creative Production,155,48881501,350000
2025-12-01,SMS-1107,Media Performance,36,0,350000
2025-12-01,SMS-1108,Digital Strategy,61,0,350000
2025-12-01,SMS-1109,Media Performance,136,0,350000
2025-12-01,SMS-1109,Digital Strategy,101,0,350000
2025-12-01,SMS-1110,Creative Production,18,5757831,350000
2025-12-01,SMS-1110,Media Performance,15,0,350000
2025-12-01,SMS-1111,Creative Production,236,57562689,350000
2025-12-01,SMS-1112,Media Performance,42,0,350000
2025-12-01,SMS-1113,Media Performance,54,0,350000
2025-12-01,SMS-1115,Creative Production,26,17236214,350000
2025-12-01,SMS-1116,Media Performance,57,0,350000
2025-12-01,SMS-1117,Creative Production,79,25775089,350000
2025-12-01,SMS-1118,Digital Strategy,71,0,350000
2025-12-01,SMS-1119,Media Performance,142,0,350000
2025-12-01,SMS-1121,Creative Production,178,68606342,350000
2025-12-01,SMS-1121,Media Performance,170,0,350000
2025-12-01,SMS-1122,Digital Strategy,26,0,350000
2025-12-01,SMS-1123,Media Performance,72,0,350000
2025-12-01,SMS-1123,Digital Strategy,49,0,350000
2025-12-01,SMS-1124,Digital Strategy,126,0,350000
2025-12-01,SMS-1124,Creative Production,175,75573728,350000
2025-12-01,SMS-1126,Digital Strategy,156,0,350000
2025-12-01,SMS-1126,Creative Production,225,89538462,350000
